k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,Spatio-temporal view interpolation,reference/gis/X08xoc,10.1.1.69.9355,102411,"(12, '-', 14)",95306.41631793976,Match,0.004911661148071289,0.001592397689819336,0.006613492965698242,0.4,0.85
7,5000,R-trees: A Dynamic Index Structure for Spatial Searching,reference/gis/HadjieleftheriouMTT17,10.1.1.131.7887,10210,"(29, '-', 29)",95306.41631793976,Match,0.0063898563385009766,0.0040361881256103516,0.010638713836669922,0.4,0.85
7,5000,Right-Triangulated Irregular Networks,reference/gis/X17xyk,10.1.1.16.9511,219123,"(18, '-', 18)",95306.41631793976,Match,0.004523515701293945,0.0021924972534179688,0.006859779357910156,0.4,0.85
7,5000,Local Sensitivity Analysis,reference/gis/ZhouL08a,10.1.1.193.9727,12172879,"(10, '-', 9)",95306.41631793976,Match,0.004389047622680664,0.0024213790893554688,0.0069696903228759766,0.4,0.85
7,5000,Local Sensitivity Analysis,reference/gis/ZhouL17b,10.1.1.193.9727,12172879,"(10, '-', 9)",95306.41631793976,Match,0.0034677982330322266,0.002171039581298828,0.005797624588012695,0.4,0.85
7,5000,Central Projection,reference/gis/X08df,10.1.1.368.3421,24601829,"(6, '-', 6)",95306.41631793976,Match,0.0022242069244384766,0.001577138900756836,0.00390625,0.4,0.85
7,5000,K-Separability,reference/gis/X08xjy,10.1.1.100.7713,324079,"(4, '-', 4)",95306.41631793976,Match,0.0004601478576660156,0.00014543533325195312,0.0006246566772460938,0.4,0.85
7,5000,Divide and Conquer,reference/gis/X08jd,10.1.1.10.3631,8787357,"(9, '-', 18)",95306.41631793976,Match,0.0011608600616455078,0.0004985332489013672,0.0017032623291015625,0.4,0.85
7,5000,Bundle Adjustment,reference/gis/X17df,10.1.1.116.7324,6133099,"(11, '-', 11)",95306.41631793976,Match,0.0013282299041748047,0.0003428459167480469,0.0017063617706298828,0.4,0.85
7,5000,Lossy Image Compression,reference/gis/X17zb,10.1.1.11.7666,8587556,"(10, '-', 10)",95306.41631793976,Match,0.0026900768280029297,0.0012450218200683594,0.004026174545288086,0.4,0.85
7,5000,Computer Supported Cooperative Work (CSCW).,reference/gis/X08eo,10.1.1.113.621,5835749,"(16, '-', 16)",95306.41631793976,Match,0.003436565399169922,0.0015709400177001953,0.005112171173095703,0.4,0.85
7,5000,Continuous Query Processing in Spatio-temporal Databases,reference/gis/XiongMA08,10.1.1.58.4441,344999,"(19, '-', 19)",95306.41631793976,Match,0.006166934967041016,0.003917217254638672,0.010309934616088867,0.4,0.85
7,5000,Right-Triangulated Irregular Networks,reference/gis/X08xqy,10.1.1.16.9511,219123,"(18, '-', 18)",95306.41631793976,Match,0.004525899887084961,0.001985311508178711,0.006650686264038086,0.4,0.85
7,5000,Spatial Access Methods,reference/gis/X17xrl,10.1.1.105.4598,845776,"(10, '-', 10)",95306.41631793976,Match,0.0017840862274169922,0.0011038780212402344,0.0029687881469726562,0.4,0.85
7,5000,Geographically Weighted Regression ∗,reference/gis/X17qo,10.1.1.368.694,24582842,"(15, '-', 15)",95306.41631793976,Match,0.0031218528747558594,0.0018014907836914062,0.005050182342529297,0.4,0.85
7,5000,4. Exploratory Data Analysis,reference/gis/X17np,10.1.1.128.2868,7012758,"(13, '-', 13)",95306.41631793976,Match,0.004741668701171875,0.002460956573486328,0.007357358932495117,0.4,0.85
7,5000,Geographically Weighted Regression ∗,reference/gis/X08ok,10.1.1.368.694,24582842,"(15, '-', 15)",95306.41631793976,Match,0.003268718719482422,0.0018312931060791016,0.005227327346801758,0.4,0.85
7,5000,Time-Dependent Route Planning,reference/gis/X17xxg,10.1.1.164.3648,9917161,"(16, '-', 9)",95306.41631793976,Match,0.002850770950317383,0.0018053054809570312,0.004770040512084961,0.4,0.85
7,5000,SocioCognitive Engineering,reference/gis/X08eb,10.1.1.11.7357,8586954,"(4, '-', 4)",95306.41631793976,Match,0.0007021427154541016,0.0003085136413574219,0.0010445117950439453,0.4,0.85
7,5000,On Optimal Worst-Case Matching,reference/gis/LongW17,10.1.1.308.8195,20038708,"(16, '-', 11)",95306.41631793976,Match,0.0009882450103759766,0.0003402233123779297,0.0013685226440429688,0.4,0.85
7,5000,On Generalized Minimum Spanning Trees,reference/gis/X17pt,10.1.1.14.6374,232220,"(18, '-', 18)",95306.41631793976,Match,0.003948211669921875,0.0021343231201171875,0.006219148635864258,0.4,0.85
7,5000,Visual Odometry,reference/gis/X17xzz,10.1.1.109.6039,1232980,"(8, '-', 8)",95306.41631793976,Match,0.00022673606872558594,8.487701416015625e-05,0.00032138824462890625,0.4,0.85
7,5000,Divide and Conquer,reference/gis/X17kx,10.1.1.10.3631,8787357,"(9, '-', 18)",95306.41631793976,Match,0.0011625289916992188,0.0005125999450683594,0.0017185211181640625,0.4,0.85
7,5000,Vague Spatial Data Types,reference/gis/PaulyS08,10.1.1.86.3564,4835503,"(13, '-', 10)",95306.41631793976,Match,0.0016989707946777344,0.0009655952453613281,0.0027413368225097656,0.4,0.85
7,5000,Constrained Nearest Neighbor Queries,reference/gis/X17gj,10.1.1.16.8975,72219,"(22, '-', 28)",95306.41631793976,Match,0.0028781890869140625,0.001177072525024414,0.004137277603149414,0.4,0.85
7,5000,Indexing the Positions of Continuously Moving Objects,reference/gis/Saltenis17,10.1.1.24.2262,10221,"(26, '-', 26)",95306.41631793976,Match,0.007441997528076172,0.004591226577758789,0.012296438217163086,0.4,0.85
7,5000,Complex Event Processing,reference/gis/X17fo,10.1.1.102.4076,519696,"(10, '-', 11)",95306.41631793976,Match,0.0025637149810791016,0.0015339851379394531,0.004209280014038086,0.4,0.85
7,5000,Ocean-Atmosphere Water Flux and Evaporation,reference/gis/LiuX14,10.1.1.380.80,25308938,"(31, '-', 31)",95306.41631793976,Match,0.0032608509063720703,0.0023033618927001953,0.005712747573852539,0.4,0.85
7,5000,Geography Markup Language (GML) 2.0,reference/gis/SantosL08,10.1.1.26.6749,8337098,"(19, '-', 14)",95306.41631793976,Match,0.002003908157348633,0.0008857250213623047,0.0029592514038085938,0.4,0.85
7,5000,Indexing Moving Points,reference/gis/X08rt,10.1.1.23.1335,9385,"(16, '-', 16)",95306.41631793976,Match,0.005324840545654297,0.002553224563598633,0.008045434951782227,0.4,0.85
7,5000,R-trees: A Dynamic Index Structure for Spatial Searching,reference/gis/HadjieleftheriouMTT08,10.1.1.131.7887,10210,"(24, '-', 24)",95306.41631793976,Match,0.0063283443450927734,0.0037593841552734375,0.01030278205871582,0.4,0.85
7,5000,Geography Markup Language (GML) 2.0,reference/gis/SantosL17,10.1.1.26.6749,8337098,"(19, '-', 14)",95306.41631793976,Match,0.0021407604217529297,0.0009067058563232422,0.003117084503173828,0.4,0.85
7,5000,Qualitative Spatial Representations,reference/gis/X17xkq,10.1.1.21.439,335576,"(13, '-', 13)",95306.41631793976,Match,0.005421638488769531,0.0028336048126220703,0.008426904678344727,0.4,0.85
7,5000,DOM Document Object Model,reference/gis/X17kz,10.1.1.216.2658,13557863,"(9, '-', 9)",95306.41631793976,Match,0.0014672279357910156,0.0007293224334716797,0.0022504329681396484,0.4,0.85
7,5000,Indexing Moving Points,reference/gis/X17uu,10.1.1.23.1335,9385,"(16, '-', 16)",95306.41631793976,Match,0.004611968994140625,0.002695798873901367,0.007475852966308594,0.4,0.85
7,5000,5. Resource Scarcity,reference/gis/X17xnj,10.1.1.88.6094,4958349,"(8, '-', 8)",95306.41631793976,Match,0.0006442070007324219,0.00028705596923828125,0.0009636878967285156,0.4,0.85
7,5000,4. Exploratory Data Analysis,reference/gis/X08lq,10.1.1.128.2868,7012758,"(13, '-', 13)",95306.41631793976,Match,0.004725456237792969,0.0024514198303222656,0.00733184814453125,0.4,0.85
7,5000,On Generalized Minimum Spanning Trees,reference/gis/X08nj,10.1.1.14.6374,232220,"(18, '-', 18)",95306.41631793976,Match,0.003992319107055664,0.0021212100982666016,0.006247043609619141,0.4,0.85
7,5000,Computer Supported Cooperative Work (CSCW).,reference/gis/X17fu,10.1.1.113.621,5835749,"(16, '-', 16)",95306.41631793976,Match,0.0034322738647460938,0.0015742778778076172,0.0051119327545166016,0.4,0.85
7,5000, Indexing Spatio-temporal Archives,reference/gis/HadjieleftheriouKTG08,10.1.1.143.9838,990807,"(24, '-', 11)",95306.41631793976,Match,0.005799770355224609,0.003055095672607422,0.009051322937011719,0.4,0.85
7,5000, Indexing Spatio-temporal Archives,reference/gis/HadjieleftheriouKTG17,10.1.1.143.9838,990807,"(17, '-', 14)",95306.41631793976,Match,0.004869222640991211,0.002784252166748047,0.007848978042602539,0.4,0.85
7,5000,Naive Geography,reference/gis/X17xdm,10.1.1.2.9612,8819625,"(8, '-', 8)",95306.41631793976,Match,0.0020732879638671875,0.0007851123809814453,0.0029234886169433594,0.4,0.85
7,5000,Qualitative Spatial Representations,reference/gis/X08xfn,10.1.1.21.439,335576,"(13, '-', 13)",95306.41631793976,Match,0.0053865909576416016,0.0027709007263183594,0.008329153060913086,0.4,0.85
7,5000,K-Separability,reference/gis/X17xpv,10.1.1.100.7713,324079,"(4, '-', 4)",95306.41631793976,Match,0.0004546642303466797,0.00014281272888183594,0.0006172657012939453,0.4,0.85
7,5000,Vague Spatial Data Types,reference/gis/Pauly017,10.1.1.86.3564,4835503,"(13, '-', 10)",95306.41631793976,Match,0.0017778873443603516,0.0009996891021728516,0.002849578857421875,0.4,0.85
