k,num_removed_kmers,paper_limit,paper_title,paper_id,best_candidate_id,2nd_best_candidate_id,query_time,ratio,hashmap_build_time,average_success_rate,average_query_time
7,20,60000000000000000,Explainable nonlinear modelling of multiple time series with invertible neural networks.,journals/corr/abs-2107-00391,journals/corr/abs-2107-00391,conf/intap/Lopez-RamosRB21,13.772022008895874,"(91, '-', 64)",539.1384537220001,Match,-
7,20,60000000000000000,Quartets and Unrooted phylogenetic Networks.,journals/jbcb/GambetteBP12,journals/jbcb/GambetteBP12,journals/tcs/BordewichSW22,5.37790846824646,"(36, '-', 28)",539.1384537220001,Match,-
7,20,60000000000000000,Secrecy performance analysis of amplify-and-forward cooperative network with relay selection in the presence of multiple eavesdroppers.,journals/winet/TorabiPS21,journals/winet/TorabiPS21,journals/comcom/ParkoukTS22,15.22423791885376,"(111, '-', 74)",539.1384537220001,Match,-
7,20,60000000000000000,A Pathological Condition Affects Motor Modules in a Bipedal Locomotion Model.,journals/finr/IchimuraY19,journals/finr/IchimuraY19,journals/trob/MorimotoENC08,8.276379585266113,"(68, '-', 38)",539.1384537220001,Match,-
7,20,60000000000000000,The Impact of Creative Potential through Game Play Experiences.,journals/ajiips/Inchamnan13,journals/ajiips/Inchamnan13,conf/chiplay/EmmerichM17,7.884262800216675,"(54, '-', 33)",539.1384537220001,Match,-
7,20,60000000000000000,Multi-level differential surface representation based on local transformations.,journals/vc/XuCZB06,journals/vc/XuCZB06,conf/icecsys/GanoE01,9.257952690124512,"(59, '-', 37)",539.1384537220001,Match,-
7,20,60000000000000000,A joint inter- and intrascale statistical model for Bayesian wavelet based image denoising.,journals/tip/PizuricaPLA02,journals/tip/PizuricaPLA02,journals/spic/MalikS21,11.58666467666626,"(81, '-', 38)",539.1384537220001,Match,-
7,20,60000000000000000,Improving Preemptive Prioritization via Statistical Characterization of OLTP Locking.,conf/icde/McWherterSAH05,conf/icde/McWherterSAH05,conf/eusipco/DavalosJRB19,9.91265869140625,"(70, '-', 32)",539.1384537220001,Match,-
7,20,60000000000000000,Exploring the Mobile Usability of Argumentative Dialogue Systems for Opinion Building.,conf/hci/AicherHMMU23,conf/hci/AicherHMMU23,journals/corr/abs-2103-02691,9.967289686203003,"(68, '-', 39)",539.1384537220001,Match,-
7,20,60000000000000000,Cell Instance Segmentation Using Z-Stacks in Digital Cytology.,conf/isbi/BouyssouxFO22,conf/isbi/BouyssouxFO22,journals/corr/abs-2109-09477,6.042171239852905,"(47, '-', 29)",539.1384537220001,Match,-
7,20,60000000000000000,Introducing Class-Based Classification Priority in Fuzzy Rule-Based Classification Systems.,conf/fuzzIEEE/NakashimaYSI07,conf/fuzzIEEE/NakashimaYSI07,conf/eusflat/FernandezGSBH15,9.695237398147583,"(108, '-', 83)",539.1384537220001,Match,-
7,20,60000000000000000,LinkedPeers: A Distributed System for Interlinking Multidimensional Data.,conf/dexa/AsikiTK11,conf/dexa/AsikiTK11,conf/artcom/PatelV09,9.428654909133911,"(61, '-', 37)",539.1384537220001,Match,-
7,20,60000000000000000,High frequency acoustic propagation in a range dependent guiding-to-antiguiding ocean channel transition.,conf/icassp/IshiharaF86,conf/icassp/IshiharaF86,conf/globecom/CuiT04a,11.288300514221191,"(98, '-', 41)",539.1384537220001,Match,-
7,20,60000000000000000,Histograms of Salience for Pedestrian Detection.,conf/icimcs/NanLFWYC14,conf/icimcs/NanLFWYC14,conf/psivt/WatanabeIY09,6.474323272705078,"(35, '-', 30)",539.1384537220001,Match,-
7,20,60000000000000000,Generating Mesh-based Shapes From Learned Latent Spaces of Point Clouds with VAE-GAN.,conf/icpr/KingkanH18,conf/icpr/KingkanH18,journals/corr/abs-2003-09644,8.479076623916626,"(67, '-', 29)",539.1384537220001,Match,-
7,20,60000000000000000,Reconstructing Interactions with Rich Internet Applications from HTTP Traces.,conf/ifip11-9/BaghbanzadehHBJ16,conf/ifip11-9/BaghbanzadehHBJ16,journals/jisa/HooshmandBJCO18,10.467248439788818,"(68, '-', 43)",539.1384537220001,Match,-
7,20,60000000000000000,3D Modelling of Large Environments.,conf/iccvg/SequeiraBFPRG04,conf/iccvg/SequeiraBFPRG04,conf/lssc/SahinWDA07,4.427063703536987,"(27, '-', 26)",539.1384537220001,Match,-
7,20,60000000000000000,Deformable part-based robust face detection under occlusion by using face decomposition into face components.,conf/mipro/MarceticR16,conf/mipro/MarceticR16,journals/jifs/RajeswariR22,10.950377464294434,"(114, '-', 48)",539.1384537220001,Match,-
7,20,60000000000000000,User Modeling by Using Bag-of-Behaviors for Building a Dialog System Sensitive to the Interlocutor's Internal State.,conf/sigdial/ChibaINI14,conf/sigdial/ChibaINI14,journals/jcis/AzaniK06,14.13805603981018,"(101, '-', 48)",539.1384537220001,Match,-
7,20,60000000000000000,A Perspective Look at Keyword-based Search Over Relation Data and its Evaluation (extended abstract).,conf/sebd/BergamaschiFGS15,conf/sebd/BergamaschiFGS15,conf/sebd/VirgilioCM10,9.440754413604736,"(79, '-', 35)",539.1384537220001,Match,-
7,20,60000000000000000,E-learning System as Part of the KMS.,conf/balt/Kalinowska-Iszkowska02,conf/balt/Kalinowska-Iszkowska02,conf/mipro/HennoJM14,4.3342602252960205,"(27, '-', 23)",539.1384537220001,Match,-
7,20,60000000000000000,A Meta-model for Requirements Engineering in System Family Context for Software Process Improvement Using CMMI.,conf/profes/CeronDSC05,conf/profes/CeronDSC05,journals/sqj/BerkiGH04,13.173816442489624,"(91, '-', 56)",539.1384537220001,Match,-
7,20,60000000000000000,Fabrication and Characterization of Miniature Glass-blown Cs Vapor Cells.,conf/memea/ArazYMKTK19,conf/memea/ArazYMKTK19,conf/icra/PalmerMDGEGKF04,6.882660388946533,"(55, '-', 29)",539.1384537220001,Match,-
7,20,60000000000000000,An exploratory study of code smells in evolving aspect-oriented systems.,conf/aosd/BertranGS11,conf/aosd/BertranGS11,conf/icse/FerrariBLGFCLTSSRMBM10,8.012052059173584,"(61, '-', 44)",539.1384537220001,Match,-
7,20,60000000000000000,Efficient hierarchical discretization of off-chip power delivery network geometries for 2.5D electrical analysis.,conf/isqed/MondalPJ10,conf/isqed/MondalPJ10,conf/icumt/ThomasD11,11.481987476348877,"(95, '-', 37)",539.1384537220001,Match,-
7,20,60000000000000000,Res2-Unet: An Enhanced Network for Generalized Nuclear Segmentation in Pathological Images.,conf/mmm/ZhaoLCLP21,conf/mmm/ZhaoLCLP21,journals/access/ZengXZL19,10.542688608169556,"(75, '-', 41)",539.1384537220001,Match,-
7,20,60000000000000000,PDFE: Flexible Parallel State Machine Replication for Cloud Computing.,conf/cluster/WuWHC18,conf/cluster/WuWHC18,conf/ccgrid/ZhouWCX19,9.31261682510376,"(57, '-', 53)",539.1384537220001,Match,-
7,20,60000000000000000,Voicing the unvoiced: potential of offline MOOCs e-content to cater for non-digitally-fluent students.,conf/telexbe/Ghobrini21,conf/telexbe/Ghobrini21,journals/arobots/DentlerKBOV19,8.336524724960327,"(84, '-', 30)",539.1384537220001,100.0,9.087170288676308
7,50,60000000000000000,Bitmap-Based Index Structures.,reference/db/CanahuateF18,reference/db/CanahuateF18,conf/ifsa/Helmer07,4.1040732860565186,"(24, '-', 25)",539.1384537220001,Match,-
7,50,60000000000000000,A Novel Incremental Learning Algorithm Based on Incremental Support Vector Machina and Incremental Neural Network Learn++.,journals/ria/ChefrourSDB19,journals/ria/ChefrourSDB19,conf/faw/LiuZZZ08,10.834038257598877,"(141, '-', 64)",539.1384537220001,Match,-
7,50,60000000000000000,An author-specific-model-based authorship analysis using psycholinguistic aspects and style word patterns.,journals/jifs/UshaT18,journals/jifs/UshaT18,journals/jcss/ArmandoGMP12,8.525063276290894,"(99, '-', 38)",539.1384537220001,Match,-
7,50,60000000000000000,Three-Dimensional Container Loading Using a Cooperative Co-evolutionaryGenetic Algorithm.,journals/aai/PimpawatC04,journals/aai/PimpawatC04,journals/lgrs/WangG12,8.196938037872314,"(64, '-', 35)",539.1384537220001,Match,-
7,50,60000000000000000,Multiple Gestalt principles-based graph for salient region detection.,journals/jei/ZhangFZLWCZ18,journals/jei/ZhangFZLWCZ18,conf/icip/WuZ13,6.46722674369812,"(55, '-', 44)",539.1384537220001,Match,-
7,50,60000000000000000,Productivity Change in European Banks in the Post-Crisis Period.,journals/systems/LaporsekTS22,journals/systems/LaporsekTS22,journals/amc/Yu07,6.320677757263184,"(52, '-', 30)",539.1384537220001,Match,-
7,50,60000000000000000,On the Expansion of Non-Linear Functions.,journals/acta/Harrison91,journals/acta/Harrison91,journals/corr/abs-2107-14151,3.0216057300567627,"(25, '-', 19)",539.1384537220001,Match,-
7,50,60000000000000000,Radiation search operations using scene understanding with autonomous UAV and UGV.,journals/jfr/ChristieSKTML17,journals/jfr/ChristieSKTML17,journals/corr/ChristieSKTML16,6.138774156570435,"(56, '-', 41)",539.1384537220001,Match,-
7,50,60000000000000000,MILP-aided cube-attack-like cryptanalysis on Keccak Keyed modes.,journals/dcc/BiDLZW19,journals/dcc/BiDLZW19,journals/iacr/BiDLZW18,4.15244460105896,"(57, '-', 48)",539.1384537220001,Match,-
7,50,60000000000000000,New and Old Technologies: a Suitable Combination for Obtaining Efficient Educational Results.,journals/informaticaSI/Tropiano06,journals/informaticaSI/Tropiano06,journals/access/YenduriKRLGMB23,7.497926950454712,"(67, '-', 34)",539.1384537220001,Match,-
7,50,60000000000000000,Model quality assessment for membrane proteins.,journals/bioinformatics/RayLW10,journals/bioinformatics/RayLW10,journals/bioinformatics/Wallner14,5.080653429031372,"(35, '-', 33)",539.1384537220001,Match,-
7,50,60000000000000000,Dante: genotyping of known complex and expanded short tandem repeats.,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/DoiMHYYMITIGTM14,5.0308897495269775,"(57, '-', 31)",539.1384537220001,Match,-
7,50,60000000000000000,What can we learn about social network sites by studying Facebook? A call and recommendations for research on social network sites.,journals/nms/RainsB15,journals/nms/RainsB15,journals/oir/KimLE15,11.038810968399048,"(140, '-', 66)",539.1384537220001,Match,-
7,50,60000000000000000,Global optimal solutions to a class of quadrinomial minimization problems with one quadratic constraint.,journals/jgo/YuanFG12,journals/jgo/YuanFG12,journals/amc/Yuan08,9.791796922683716,"(85, '-', 49)",539.1384537220001,Match,-
7,50,60000000000000000,Explainable nonlinear modelling of multiple time series with invertible neural networks.,journals/corr/abs-2107-00391,journals/corr/abs-2107-00391,conf/intap/Lopez-RamosRB21,9.926838874816895,"(75, '-', 48)",539.1384537220001,Match,-
7,50,60000000000000000,Quartets and Unrooted phylogenetic Networks.,journals/jbcb/GambetteBP12,journals/jbcb/GambetteBP12,journals/dam/FischerF20,4.75754976272583,"(34, '-', 24)",539.1384537220001,Match,-
7,50,60000000000000000,Secrecy performance analysis of amplify-and-forward cooperative network with relay selection in the presence of multiple eavesdroppers.,journals/winet/TorabiPS21,journals/winet/TorabiPS21,journals/comcom/ParkoukTS22,12.380368709564209,"(101, '-', 64)",539.1384537220001,Match,-
7,50,60000000000000000,A Pathological Condition Affects Motor Modules in a Bipedal Locomotion Model.,journals/finr/IchimuraY19,journals/finr/IchimuraY19,journals/trob/MorimotoENC08,7.604069232940674,"(66, '-', 36)",539.1384537220001,Match,-
7,50,60000000000000000,The Impact of Creative Potential through Game Play Experiences.,journals/ajiips/Inchamnan13,journals/ajiips/Inchamnan13,conf/chiplay/EmmerichM17,7.144139528274536,"(52, '-', 33)",539.1384537220001,Match,-
7,50,60000000000000000,Multi-level differential surface representation based on local transformations.,journals/vc/XuCZB06,journals/vc/XuCZB06,conf/icecsys/GanoE01,8.233569145202637,"(56, '-', 36)",539.1384537220001,Match,-
7,50,60000000000000000,A joint inter- and intrascale statistical model for Bayesian wavelet based image denoising.,journals/tip/PizuricaPLA02,journals/tip/PizuricaPLA02,journals/spic/MalikS21,8.801974773406982,"(73, '-', 34)",539.1384537220001,Match,-
7,50,60000000000000000,Improving Preemptive Prioritization via Statistical Characterization of OLTP Locking.,conf/icde/McWherterSAH05,conf/icde/McWherterSAH05,journals/biodb/Rawlings13,7.603650331497192,"(61, '-', 29)",539.1384537220001,Match,-
7,50,60000000000000000,Exploring the Mobile Usability of Argumentative Dialogue Systems for Opinion Building.,conf/hci/AicherHMMU23,conf/hci/AicherHMMU23,journals/corr/abs-2103-02691,8.318358421325684,"(63, '-', 36)",539.1384537220001,Match,-
7,50,60000000000000000,Cell Instance Segmentation Using Z-Stacks in Digital Cytology.,conf/isbi/BouyssouxFO22,conf/isbi/BouyssouxFO22,journals/corr/abs-2109-09477,5.346718788146973,"(45, '-', 27)",539.1384537220001,Match,-
7,50,60000000000000000,Introducing Class-Based Classification Priority in Fuzzy Rule-Based Classification Systems.,conf/fuzzIEEE/NakashimaYSI07,conf/fuzzIEEE/NakashimaYSI07,conf/eusflat/FernandezGSBH15,8.119194030761719,"(101, '-', 78)",539.1384537220001,Match,-
7,50,60000000000000000,LinkedPeers: A Distributed System for Interlinking Multidimensional Data.,conf/dexa/AsikiTK11,conf/dexa/AsikiTK11,conf/artcom/PatelV09,8.418819427490234,"(58, '-', 36)",539.1384537220001,Match,-
7,50,60000000000000000,High frequency acoustic propagation in a range dependent guiding-to-antiguiding ocean channel transition.,conf/icassp/IshiharaF86,conf/icassp/IshiharaF86,conf/globecom/CuiT04a,9.647852659225464,"(96, '-', 41)",539.1384537220001,Match,-
7,50,60000000000000000,Histograms of Salience for Pedestrian Detection.,conf/icimcs/NanLFWYC14,conf/icimcs/NanLFWYC14,conf/psivt/WatanabeIY09,5.728399753570557,"(33, '-', 28)",539.1384537220001,Match,-
7,50,60000000000000000,Generating Mesh-based Shapes From Learned Latent Spaces of Point Clouds with VAE-GAN.,conf/icpr/KingkanH18,conf/icpr/KingkanH18,journals/corr/abs-2003-09644,5.837830305099487,"(59, '-', 26)",539.1384537220001,Match,-
7,50,60000000000000000,Reconstructing Interactions with Rich Internet Applications from HTTP Traces.,conf/ifip11-9/BaghbanzadehHBJ16,conf/ifip11-9/BaghbanzadehHBJ16,journals/jisa/HooshmandBJCO18,7.460899114608765,"(55, '-', 35)",539.1384537220001,Match,-
7,50,60000000000000000,3D Modelling of Large Environments.,conf/iccvg/SequeiraBFPRG04,conf/iccvg/SequeiraBFPRG04,conf/lssc/SahinWDA07,4.163707256317139,"(26, '-', 25)",539.1384537220001,Match,-
7,50,60000000000000000,Deformable part-based robust face detection under occlusion by using face decomposition into face components.,conf/mipro/MarceticR16,conf/mipro/MarceticR16,journals/corr/abs-2207-06478,10.137736797332764,"(112, '-', 47)",539.1384537220001,Match,-
7,50,60000000000000000,User Modeling by Using Bag-of-Behaviors for Building a Dialog System Sensitive to the Interlocutor's Internal State.,conf/sigdial/ChibaINI14,conf/sigdial/ChibaINI14,journals/ijkm/SadeghKM18,11.334388971328735,"(87, '-', 32)",539.1384537220001,Match,-
7,50,60000000000000000,A Perspective Look at Keyword-based Search Over Relation Data and its Evaluation (extended abstract).,conf/sebd/BergamaschiFGS15,conf/sebd/BergamaschiFGS15,conf/sebd/VirgilioCM10,7.974173545837402,"(75, '-', 31)",539.1384537220001,Match,-
7,50,60000000000000000,E-learning System as Part of the KMS.,conf/balt/Kalinowska-Iszkowska02,conf/balt/Kalinowska-Iszkowska02,conf/isdmci/PopereshnyakY20,2.953580617904663,"(24, '-', 22)",539.1384537220001,Match,-
7,50,60000000000000000,A Meta-model for Requirements Engineering in System Family Context for Software Process Improvement Using CMMI.,conf/profes/CeronDSC05,conf/profes/CeronDSC05,journals/sqj/BerkiGH04,9.87306833267212,"(83, '-', 49)",539.1384537220001,Match,-
7,50,60000000000000000,Fabrication and Characterization of Miniature Glass-blown Cs Vapor Cells.,conf/memea/ArazYMKTK19,conf/memea/ArazYMKTK19,conf/icra/PalmerMDGEGKF04,6.17167329788208,"(53, '-', 27)",539.1384537220001,Match,-
7,50,60000000000000000,An exploratory study of code smells in evolving aspect-oriented systems.,conf/aosd/BertranGS11,conf/aosd/BertranGS11,conf/icse/FerrariBLGFCLTSSRMBM10,6.593974351882935,"(57, '-', 42)",539.1384537220001,Match,-
7,50,60000000000000000,Efficient hierarchical discretization of off-chip power delivery network geometries for 2.5D electrical analysis.,conf/isqed/MondalPJ10,conf/isqed/MondalPJ10,journals/cma/BraccoGKH20,9.606556177139282,"(87, '-', 34)",539.1384537220001,Match,-
7,50,60000000000000000,Res2-Unet: An Enhanced Network for Generalized Nuclear Segmentation in Pathological Images.,conf/mmm/ZhaoLCLP21,conf/mmm/ZhaoLCLP21,journals/access/ZengXZL19,9.025843620300293,"(70, '-', 39)",539.1384537220001,Match,-
7,50,60000000000000000,PDFE: Flexible Parallel State Machine Replication for Cloud Computing.,conf/cluster/WuWHC18,conf/cluster/WuWHC18,conf/ccgrid/ZhouWCX19,7.604337453842163,"(52, '-', 48)",539.1384537220001,Match,-
7,50,60000000000000000,Voicing the unvoiced: potential of offline MOOCs e-content to cater for non-digitally-fluent students.,conf/telexbe/Ghobrini21,conf/telexbe/Ghobrini21,journals/bjet/MancaGAD17,6.876089096069336,"(80, '-', 26)",539.1384537220001,100.0,7.472530529612587
7,100,60000000000000000,Bitmap-Based Index Structures.,reference/db/CanahuateF18,reference/db/CanahuateF18,conf/ifsa/Helmer07,2.4241721630096436,"(20, '-', 20)",539.1384537220001,Match,-
7,100,60000000000000000,A Novel Incremental Learning Algorithm Based on Incremental Support Vector Machina and Incremental Neural Network Learn++.,journals/ria/ChefrourSDB19,journals/ria/ChefrourSDB19,conf/faw/LiuZZZ08,8.738934993743896,"(124, '-', 60)",539.1384537220001,Match,-
7,100,60000000000000000,An author-specific-model-based authorship analysis using psycholinguistic aspects and style word patterns.,journals/jifs/UshaT18,journals/jifs/UshaT18,journals/jcss/ArmandoGMP12,6.845739841461182,"(93, '-', 35)",539.1384537220001,Match,-
7,100,60000000000000000,Three-Dimensional Container Loading Using a Cooperative Co-evolutionaryGenetic Algorithm.,journals/aai/PimpawatC04,journals/aai/PimpawatC04,conf/bic-ta/JiaW19,7.394512891769409,"(61, '-', 39)",539.1384537220001,Match,-
7,100,60000000000000000,Multiple Gestalt principles-based graph for salient region detection.,journals/jei/ZhangFZLWCZ18,journals/jei/ZhangFZLWCZ18,conf/icip/WuZ13,5.827701568603516,"(52, '-', 43)",539.1384537220001,Match,-
7,100,60000000000000000,Productivity Change in European Banks in the Post-Crisis Period.,journals/systems/LaporsekTS22,journals/systems/LaporsekTS22,journals/amc/Yu07,5.517951250076294,"(49, '-', 26)",539.1384537220001,Match,-
7,100,60000000000000000,On the Expansion of Non-Linear Functions.,journals/acta/Harrison91,journals/acta/Harrison91,journals/corr/abs-2107-14151,3.0263307094573975,"(25, '-', 19)",539.1384537220001,Match,-
7,100,60000000000000000,Radiation search operations using scene understanding with autonomous UAV and UGV.,journals/jfr/ChristieSKTML17,journals/jfr/ChristieSKTML17,journals/corr/ChristieSKTML16,5.5696563720703125,"(54, '-', 39)",539.1384537220001,Match,-
7,100,60000000000000000,MILP-aided cube-attack-like cryptanalysis on Keccak Keyed modes.,journals/dcc/BiDLZW19,journals/dcc/BiDLZW19,journals/iacr/BiDLZW18,3.343229293823242,"(56, '-', 47)",539.1384537220001,Match,-
7,100,60000000000000000,New and Old Technologies: a Suitable Combination for Obtaining Efficient Educational Results.,journals/informaticaSI/Tropiano06,journals/informaticaSI/Tropiano06,conf/hicss/VelosoR01,6.340588092803955,"(63, '-', 34)",539.1384537220001,Match,-
7,100,60000000000000000,Model quality assessment for membrane proteins.,journals/bioinformatics/RayLW10,journals/bioinformatics/RayLW10,journals/bioinformatics/Wallner14,4.538338899612427,"(33, '-', 31)",539.1384537220001,Match,-
7,100,60000000000000000,Dante: genotyping of known complex and expanded short tandem repeats.,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/BudisKDGZFSBR19,journals/bioinformatics/DoiMHYYMITIGTM14,4.481908798217773,"(55, '-', 30)",539.1384537220001,Match,-
7,100,60000000000000000,What can we learn about social network sites by studying Facebook? A call and recommendations for research on social network sites.,journals/nms/RainsB15,journals/nms/RainsB15,journals/oir/KimLE15,8.424352645874023,"(124, '-', 57)",539.1384537220001,Match,-
7,100,60000000000000000,Global optimal solutions to a class of quadrinomial minimization problems with one quadratic constraint.,journals/jgo/YuanFG12,journals/jgo/YuanFG12,journals/amc/Yuan08,8.02273440361023,"(78, '-', 41)",539.1384537220001,Match,-
7,100,60000000000000000,Explainable nonlinear modelling of multiple time series with invertible neural networks.,journals/corr/abs-2107-00391,journals/corr/abs-2107-00391,conf/intap/Lopez-RamosRB21,7.018745183944702,"(62, '-', 36)",539.1384537220001,Match,-
7,100,60000000000000000,Quartets and Unrooted phylogenetic Networks.,journals/jbcb/GambetteBP12,journals/jbcb/GambetteBP12,journals/tcs/BordewichSW22,3.7625813484191895,"(30, '-', 24)",539.1384537220001,Match,-
7,100,60000000000000000,Secrecy performance analysis of amplify-and-forward cooperative network with relay selection in the presence of multiple eavesdroppers.,journals/winet/TorabiPS21,journals/winet/TorabiPS21,journals/comcom/ParkoukTS22,8.542860507965088,"(83, '-', 52)",539.1384537220001,Match,-
7,100,60000000000000000,A Pathological Condition Affects Motor Modules in a Bipedal Locomotion Model.,journals/finr/IchimuraY19,journals/finr/IchimuraY19,journals/trob/MorimotoENC08,5.230992078781128,"(51, '-', 27)",539.1384537220001,Match,-
7,100,60000000000000000,The Impact of Creative Potential through Game Play Experiences.,journals/ajiips/Inchamnan13,journals/ajiips/Inchamnan13,conf/digra/GomezV16,5.502111196517944,"(46, '-', 26)",539.1384537220001,Match,-
7,100,60000000000000000,Multi-level differential surface representation based on local transformations.,journals/vc/XuCZB06,journals/vc/XuCZB06,conf/icecsys/GanoE01,6.287989854812622,"(48, '-', 32)",539.1384537220001,Match,-
7,100,60000000000000000,A joint inter- and intrascale statistical model for Bayesian wavelet based image denoising.,journals/tip/PizuricaPLA02,journals/tip/PizuricaPLA02,conf/icassp/ElmzoughiBP05,6.979156017303467,"(67, '-', 33)",539.1384537220001,Match,-
7,100,60000000000000000,Improving Preemptive Prioritization via Statistical Characterization of OLTP Locking.,conf/icde/McWherterSAH05,conf/icde/McWherterSAH05,journals/corr/abs-2212-05150,5.692909479141235,"(54, '-', 23)",539.1384537220001,Match,-
7,100,60000000000000000,Exploring the Mobile Usability of Argumentative Dialogue Systems for Opinion Building.,conf/hci/AicherHMMU23,conf/hci/AicherHMMU23,journals/corr/abs-2103-02691,6.836102247238159,"(58, '-', 34)",539.1384537220001,Match,-
7,100,60000000000000000,Cell Instance Segmentation Using Z-Stacks in Digital Cytology.,conf/isbi/BouyssouxFO22,conf/isbi/BouyssouxFO22,conf/amcis/FitzS23,4.797506809234619,"(43, '-', 23)",539.1384537220001,Match,-
7,100,60000000000000000,Introducing Class-Based Classification Priority in Fuzzy Rule-Based Classification Systems.,conf/fuzzIEEE/NakashimaYSI07,conf/fuzzIEEE/NakashimaYSI07,conf/eusflat/FernandezGSBH15,6.6472251415252686,"(91, '-', 67)",539.1384537220001,Match,-
7,100,60000000000000000,LinkedPeers: A Distributed System for Interlinking Multidimensional Data.,conf/dexa/AsikiTK11,conf/dexa/AsikiTK11,conf/ecoopw/Trujillo99,6.126587390899658,"(50, '-', 29)",539.1384537220001,Match,-
7,100,60000000000000000,High frequency acoustic propagation in a range dependent guiding-to-antiguiding ocean channel transition.,conf/icassp/IshiharaF86,conf/icassp/IshiharaF86,conf/globecom/CuiT04a,7.685687065124512,"(89, '-', 35)",539.1384537220001,Match,-
7,100,60000000000000000,Histograms of Salience for Pedestrian Detection.,conf/icimcs/NanLFWYC14,conf/icimcs/NanLFWYC14,conf/psivt/WatanabeIY09,4.567633867263794,"(29, '-', 24)",539.1384537220001,Match,-
7,100,60000000000000000,Generating Mesh-based Shapes From Learned Latent Spaces of Point Clouds with VAE-GAN.,conf/icpr/KingkanH18,conf/icpr/KingkanH18,journals/corr/abs-2003-09644,5.829873085021973,"(59, '-', 26)",539.1384537220001,Match,-
7,100,60000000000000000,Reconstructing Interactions with Rich Internet Applications from HTTP Traces.,conf/ifip11-9/BaghbanzadehHBJ16,conf/ifip11-9/BaghbanzadehHBJ16,journals/jisa/HooshmandBJCO18,6.057161808013916,"(50, '-', 33)",539.1384537220001,Match,-
7,100,60000000000000000,3D Modelling of Large Environments.,conf/iccvg/SequeiraBFPRG04,conf/iccvg/SequeiraBFPRG04,conf/lssc/SahinWDA07,2.862065553665161,"(23, '-', 23)",539.1384537220001,Match,-
7,100,60000000000000000,Deformable part-based robust face detection under occlusion by using face decomposition into face components.,conf/mipro/MarceticR16,conf/mipro/MarceticR16,journals/corr/abs-2207-06478,9.088682889938354,"(106, '-', 45)",539.1384537220001,Match,-
7,100,60000000000000000,User Modeling by Using Bag-of-Behaviors for Building a Dialog System Sensitive to the Interlocutor's Internal State.,conf/sigdial/ChibaINI14,conf/sigdial/ChibaINI14,conf/sigdial/LeeE13,7.307649374008179,"(76, '-', 28)",539.1384537220001,Match,-
7,100,60000000000000000,A Perspective Look at Keyword-based Search Over Relation Data and its Evaluation (extended abstract).,conf/sebd/BergamaschiFGS15,conf/sebd/BergamaschiFGS15,conf/sebd/VirgilioCM10,6.2689125537872314,"(69, '-', 25)",539.1384537220001,Match,-
7,100,60000000000000000,E-learning System as Part of the KMS.,conf/balt/Kalinowska-Iszkowska02,conf/balt/Kalinowska-Iszkowska02,conf/isdmci/PopereshnyakY20,2.650981903076172,"(23, '-', 21)",539.1384537220001,Match,-
7,100,60000000000000000,A Meta-model for Requirements Engineering in System Family Context for Software Process Improvement Using CMMI.,conf/profes/CeronDSC05,conf/profes/CeronDSC05,conf/icsoft/OliveiraVPR06,7.839539527893066,"(73, '-', 43)",539.1384537220001,Match,-
7,100,60000000000000000,Fabrication and Characterization of Miniature Glass-blown Cs Vapor Cells.,conf/memea/ArazYMKTK19,conf/memea/ArazYMKTK19,conf/icra/PalmerMDGEGKF04,4.4879984855651855,"(47, '-', 22)",539.1384537220001,Match,-
7,100,60000000000000000,An exploratory study of code smells in evolving aspect-oriented systems.,conf/aosd/BertranGS11,conf/aosd/BertranGS11,conf/icse/FerrariBLGFCLTSSRMBM10,5.771658182144165,"(54, '-', 40)",539.1384537220001,Match,-
7,100,60000000000000000,Efficient hierarchical discretization of off-chip power delivery network geometries for 2.5D electrical analysis.,conf/isqed/MondalPJ10,conf/isqed/MondalPJ10,journals/cma/BraccoGKH20,7.903852939605713,"(81, '-', 33)",539.1384537220001,Match,-
7,100,60000000000000000,Res2-Unet: An Enhanced Network for Generalized Nuclear Segmentation in Pathological Images.,conf/mmm/ZhaoLCLP21,conf/mmm/ZhaoLCLP21,journals/access/ZengXZL19,6.876653671264648,"(62, '-', 30)",539.1384537220001,Match,-
7,100,60000000000000000,PDFE: Flexible Parallel State Machine Replication for Cloud Computing.,conf/cluster/WuWHC18,conf/cluster/WuWHC18,conf/ccgrid/ZhouWCX19,6.513458013534546,"(48, '-', 44)",539.1384537220001,Match,-
7,100,60000000000000000,Voicing the unvoiced: potential of offline MOOCs e-content to cater for non-digitally-fluent students.,conf/telexbe/Ghobrini21,conf/telexbe/Ghobrini21,journals/bjet/MancaGAD17,5.849304676055908,"(76, '-', 24)",539.1384537220001,100.0,5.9876674470447355
7,500,60000000000000000,Bitmap-Based Index Structures.,reference/db/CanahuateF18,reference/db/CanahuateF18,reference/db/CanahuateF09,0.6891775131225586,"(12, '-', 11)",539.1384537220001,Match,-
7,500,60000000000000000,A Novel Incremental Learning Algorithm Based on Incremental Support Vector Machina and Incremental Neural Network Learn++.,journals/ria/ChefrourSDB19,journals/ria/ChefrourSDB19,conf/csb/KimP04,2.642286539077759,"(68, '-', 30)",539.1384537220001,Match,-
